Gene_ID	ES_rep1	ES_rep2	TN_rep1	TN_rep2
381823	0	0	0	0
20335	191	59	78	66
17240	12	3	1	4
104027	25	12	10	29
70729	121	47	153	1028
27528	28	17	211	411
12822	677	305	24	107
19247	224	75	77	329
20624	248	71	48	212
11812	4	8	0	1
225348	834	189	218	197
224170	627	135	789	1081
53325	653	309	193	566
27756	52	24	9	6
66101	177	55	22	72
71722	53	26	31	102
67358	0	0	0	1
11938	1411	265	342	771
72584	891	202	53	125
20823	458	91	152	210
96875	0	0	0	0
51789	175	46	53	231
17308	58	9	24	74
56488	25	7	9	7
243371	25	20	7	20
108912	769	179	23	66
16331	395	137	0	7
52665	120	31	38	76
68031	511	105	292	298
77254	30	11	9	23
94090	2	1	513	1244
11477	194	45	129	566
11652	195	51	53	167
69605	621	151	200	410
11749	213	77	53	138
227331	2452	518	438	1108
227525	109	46	28	74
319468	186	49	197	1020
13193	1	2	351	822
100040591	0	0	0	0
14007	554	172	897	3642
12070	0	0	1	1
11431	68	17	20	54
76376	18	5	164	754
208501	1	1	1	0
15288	33	15	11	22
15451	21	14	1	7
17281	152	45	33	124
240041	353	113	113	131
22137	577	144	29	73
68644	28	9	17	37
27411	9	2	8	88
16443	516	183	417	1848
11768	89	20	4	10
50868	39	16	40	37
235028	67	14	74	213
55988	328	77	110	611
16560	220	140	463	1419
665902	0	0	0	0
12517	1	0	0	0
16638	0	1	0	1
23857	1116	261	228	534
23877	68	38	18	22
23986	78	40	56	70
70355	21	9	1	6
20466	860	183	94	239
211499	663	179	254	452
15976	35	8	10	45
12330	1018	235	183	350
12333	20	10	6	9
11722	1	0	24	99
212516	22	5	2	9
228019	144	46	21	85
228598	36	20	64	285
11488	2	7	43	58
665615	0	0	0	0
20964	47	8	62	376
11733	16	4	168	806
22445	0	0	0	3
22668	595	178	116	237
11750	200	52	43	86
26875	46	15	866	2633
60594	0	3	0	0
66614	223	63	43	52
74123	227	68	15	120
13209	333	114	133	330
93686	2003	435	678	3106
13437	36	20	18	22
18044	198	79	60	107
12293	915	240	556	1127
12916	192	43	108	240
20965	2	5	277	1326
78286	1018	354	972	7273
321007	281	90	109	218
12394	52	20	11	114
72084	31	30	23	36
12395	327	78	572	1989
105440	257	68	50	111
72180	30	12	7	13
12406	43	22	18	77
14161	0	0	0	0
12476	5	4	13	11
13175	41	16	941	4161
12489	0	0	0	0
12490	11	5	2	2
12509	25	6	0	9
12846	57	18	50	135
19707	605	143	238	727
14232	54	41	53	79
18301	5	2	2	14
12531	3	5	7	22
18140	147	54	5	27
100038862	0	0	0	0
17096	31	10	4	50
12575	75	31	14	34
16889	37	12	16	33
22200	654	192	179	212
218100	357	110	154	145
12763	1	3	1	4
73683	32	21	29	57
209550	1	0	0	2
239083	180	37	2	2
76551	181	55	43	385
278795	0	0	0	0
244666	46	13	28	37
224813	0	0	4	1
229697	1	0	0	2
208080	58	19	130	516
211329	622	228	310	942
14806	104	26	2471	5278
29819	411	93	677	2563
16000	2	1	44	81
108067	257	75	48	131
69368	363	97	128	269
18379	0	0	0	0
100126824	6	0	5	1
53872	1468	275	245	511
627081	0	0	0	0
20859	1	0	1	0
71310	481	159	192	590
16978	235	101	159	705
53972	8	9	13	35
19264	0	0	0	3
433215	0	0	0	0
100039801	0	0	0	0
15926	192	73	119	187
18003	13	7	63	222
56461	23	12	20	128
12669	0	0	1	1
18049	19	2	4	20
19157	95	34	218	675
19158	41	19	52	71
21952	0	2	0	0
11350	278	94	76	490
24086	720	203	191	737
68713	6	5	0	0
72754	86	139	161	440
11670	1	0	0	0
112415	46	17	48	78
11949	612	211	261	363
16502	0	0	52	372
230972	60	38	0	10
12121	460	64	411	1124
20541	59	22	2363	7676
12291	18	9	69	212
12235	854	233	13	54
14802	284	64	3639	8089
98582	0	0	0	0
14359	3890	751	590	1043
17342	222	54	60	391
17938	264	98	45	89
17968	19	5	3291	8112
18028	765	101	434	2039
210035	92	18	10	27
18286	689	232	175	442
329693	1	5	0	1
108699	525	137	254	697
20467	134	51	76	238
235493	102	27	166	529
70893	1	0	0	1
14799	7	1	564	2974
20288	0	0	0	1
76156	0	0	6	8
12951	0	1	1	1
20416	45	17	6	23
12953	143	40	61	157
234366	1032	268	68	335
319581	54	32	2	2
20975	118	43	5	27
320595	200	49	148	298
30930	336	70	55	175
667277	0	0	0	0
13135	58	16	12	35
269615	9	4	9	8
100855	382	106	91	294
75388	31	6	2	2
26367	0	0	0	0
17434	40	12	46	52
434215	2	1	4	6
14681	108	32	360	2003
16880	250	54	63	218
17901	3	0	3	2
13548	1583	342	395	1675
12503	2	3	7	28
241494	44	13	432	1417
106389	42	12	19	43
22095	42	31	27	49
16693	0	0	0	0
16825	180	65	48	126
75578	470	178	46	187
24017	343	98	111	281
13593	4	1	220	799
226352	1248	280	113	414
21834	7	1	78	287
19013	5	1	4	20
100505386	899	244	413	1780
30953	864	219	321	1581
75991	289	45	125	399
232566	274	99	201	334
21682	120	28	46	175
76229	0	0	0	0
52468	141	48	68	183
103968	1	0	0	0
52855	1	1	3	9
20321	285	70	7	18
20355	10	1	27	100
53860	185	74	60	246
104099	204	75	86	231
12824	7	8	2	2
54126	385	110	262	1017
57444	0	1	0	1
12977	22	10	16	51
60532	776	196	148	240
65970	490	147	29	181
108075	61	29	3	9
67392	617	139	126	219
108960	32	10	4	20
67429	263	60	107	143
328830	0	0	0	1
68527	1	2	0	2
20678	20	5	80	353
109801	190	75	48	91
66388	17	4	10	9
20851	46	19	66	314
66870	2330	447	165	254
20910	67	27	204	704
67382	177	78	93	200
71967	473	191	28	33
381404	4	0	1	4
668257	0	0	3	0
67203	211	63	6	47
67399	74	36	17	70
68094	83	31	100	242
68617	1395	411	140	582
20981	9	5	11	39
69232	916	228	229	582
70351	513	139	145	617
21411	1399	316	212	1009
434766	0	0	0	0
434758	1	0	0	0
381217	13	4	39	80
71069	248	60	325	1954
71653	37	12	158	588
72040	0	0	0	1
72278	78	23	47	97
72472	107	43	27	99
14816	8	1	168	206
72508	422	122	132	261
75735	137	30	82	258
78798	1661	394	286	833
434865	0	0	0	0
83453	3	3	6	5
83814	630	177	433	2657
67785	1189	278	447	1355
236663	0	0	0	0
319513	47	16	45	72
333050	68	13	138	1479
114601	13	4	7	26
207227	16	8	252	662
433466	32	13	17	18
212986	492	79	88	459
213006	1	0	7	6
227120	28	6	435	2556
214459	1382	274	772	1695
667214	0	1	0	0
619991	0	0	0	0
218850	2048	366	400	711
67958	1371	309	232	444
231506	251	49	37	126
232811	35	21	16	32
226356	4	2	0	3
240095	5	3	0	2
627009	0	0	0	0
56844	8	0	12	6
100040608	0	0	0	0
235132	432	83	58	118
52683	309	125	78	193
244650	121	38	95	345
213438	2	0	0	0
215384	0	1	0	0
70248	168	54	55	187
231605	37	19	51	183
70497	331	112	73	468
100039008	0	0	0	0
100042314	0	0	0	0
624245	0	0	0	0
100039042	0	0	0	0
71954	148	58	63	135
239719	636	164	141	505
227449	408	126	102	243
71740	8	4	1	0
71911	18	8	46	60
76867	454	109	44	114
231861	39	11	125	693
70060	0	0	0	0
16590	310	77	51	393
382244	0	0	0	0
16002	1	0	1	2
68691	454	135	420	835
16332	62	30	17	27
22165	4	1	1	5
53419	7	4	7	8
54216	60	26	3381	9775
18583	821	217	275	861
64383	45	23	62	119
66367	66	37	11	96
231549	610	134	109	671
207952	61	13	28	82
50767	206	81	97	173
64933	10	4	17	48
22427	347	93	98	376
19704	152	70	54	108
234378	223	82	45	288
13859	483	154	179	913
212999	1374	971	1494	1677
23873	74	28	47	73
69459	79	34	56	74
13841	267	69	631	1083
14360	463	122	479	2457
17937	3	1	3	4
15441	142	52	134	334
16847	15	1	12	20
21418	3	1	13	25
17480	2	0	0	2
15395	0	1	0	4
18027	167	32	912	4544
18784	123	66	97	101
19366	84	36	3	14
67282	70	29	27	108
73274	1984	379	283	509
635895	0	0	0	0
26885	266	43	49	98
51813	198	64	103	163
218294	327	74	59	281
56809	255	75	78	163
93961	1	2	8	43
24001	33	9	45	152
13682	46299	34280	18476	18974
99003	635	142	104	307
381359	0	0	0	0
100041574	2	3	0	3
667034	13	5	2	4
100041621	1	1	0	0
16177	4	2	0	4
12593	1932	443	150	677
11730	0	0	0	2
545814	0	0	0	0
381337	393	78	0	9
20353	9	7	22	34
17948	2	1	1	1
234155	1	0	0	2
329984	0	0	0	0
329993	0	0	0	5
242711	0	0	0	0
100040248	0	0	0	0
236874	0	0	0	0
100040276	0	0	0	0
670550	0	0	0	0
279185	0	0	0	0
277668	0	0	0	0
22062	10	13	0	10
26434	0	1	1	1
381538	5	0	2	5
385380	0	0	0	0
76390	0	1	0	0
546263	0	0	0	0
100040972	2	0	0	0
19255	278	69	46	157
100503584	3	2	0	0
100041677	453	107	8	31
74718	112	34	87	131
22059	178	44	9	32
22061	3	2	2	3
14917	0	2	0	3
13870	50	20	33	31
19016	143	38	52	59
110695	229	74	70	151
54137	13	6	19	35
75597	456	120	82	255
71982	197	74	48	237
64384	125	35	38	73
215772	4	1	0	2
100041412	0	0	0	0
13667	10	2	8	9
212111	466	129	152	579
327743	1	0	2	2
245945	171	55	5	67
268491	23	9	2	2
217874	0	0	0	0
436003	0	0	0	0
665119	12	6	4	2
27027	1	3	0	2
77531	278	89	1033	5912
632971	0	0	0	0
639634	1	0	0	0
330390	1	0	1	1
380918	1	0	11	54
224088	1511	309	223	651
228432	243	57	62	196
74603	0	1	2	0
244234	1	1	0	2
330409	613	204	27	154
74256	311	97	149	271
224997	80	50	316	1279
671003	0	0	0	0
81845	7	2	4	3
30044	1	0	0	2
100039707	9	4	18	55
19165	64	27	38	63
269587	555	179	243	795
21945	116	26	15	71
245423	1	5	2	1
219038	2	0	0	1
18545	0	0	0	0
16328	124	67	54	153
14852	612	126	111	227
329954	4	1	0	3
14000	951	231	228	721
16801	62	40	60	124
170719	824	263	408	1405
22680	973	236	205	289
21956	3	2	1	2
269424	3055	640	97	517
83796	52	10	23	29
20392	192	52	155	564
212989	1	1	0	0
11840	242	67	50	137
14083	1300	357	587	1733
14245	287	122	122	363
15185	72	28	36	81
15444	9	6	7	34
15461	7	4	5	10
18023	93	26	33	60
20359	6	5	25	64
21379	1772	2024	342	339
21452	47	14	9	34
22021	262	51	37	129
51796	816	215	270	636
53322	40	14	37	116
57808	393	105	44	47
70008	0	0	0	3
71059	6	5	27	16
226154	60	26	24	57
268417	90	37	26	70
14918	6	3	5	4
85305	170	63	51	65
14580	0	0	5	25
228846	2	1	15	10
30939	12	11	2	5
218341	45	13	19	31
434689	0	0	0	0
232227	337	128	224	1183
71862	29	15	1	2
11810	115	65	7	9
214058	106	35	95	761
321022	467	126	80	90
385658	219	56	68	153
16199	1	0	0	1
211922	235	59	148	464
433022	51	18	33	75
100048885	0	1	0	1
623166	0	0	0	0
623186	0	0	0	0
100039089	0	0	0	0
100041658	0	0	0	0
100041687	0	0	0	0
67695	9	4	11	7
629147	0	1	0	1
72650	36	16	11	24
635169	1	0	0	3
214575	63	29	12	35
243499	3	6	1738	7555
100042450	3	0	6	11
208908	24	6	26	47
100273	555	152	412	1276
666348	0	6	1	2
226856	270	72	154	392
270156	153	49	55	92
619665	0	0	0	0
76527	4	6	1	1
83945	121	30	54	70
631323	1	3	1	2
100189605	0	0	0	0
67547	123	48	6	34
213053	275	63	45	147
109323	1	1	7	16
434438	21	7	0	0
20663	112	34	144	491
544717	14	3	6	6
108934	33	6	9	21
78412	9	4	12	9
19271	203	48	277	1752
23934	1	0	29	50
58194	91	19	136	814
100191037	0	0	0	0
12521	7	6	2	17
12804	27	12	19	124
12891	0	0	0	5
12933	154	77	284	705
13076	1	0	0	3
13483	1093	322	1384	5979
13618	1	0	41	126
13808	8	5	5	9
14588	1	0	2	1
14705	50	15	96	112
15258	522	111	405	1879
15369	57	28	35	95
16151	135	34	48	72
16641	0	0	0	0
16828	185	55	22	43
16865	235	74	51	105
16985	3	1	7	2
17536	65	7	794	3824
18185	0	0	0	0
18222	235	70	62	294
18452	35	18	20	89
18606	130	16	13	36
19219	2	4	1	4
20833	270	91	69	100
21853	89	35	11	24
21990	0	0	0	3
22201	118	40	68	143
22240	48	14	457	892
26359	1	1	1	2
26447	83	21	19	23
27060	12	5	4	5
11352	608	125	93	555
271944	0	0	0	0
66255	3	0	1	5
20166	11	8	11	31
229499	2	1	1	0
72002	2	0	0	0
218865	8	2	0	1
21968	275	86	92	226
54403	80	23	342	1442
66300	0	0	0	0
243846	55	18	9	32
664829	1	0	0	0
14537	61	14	0	15
71508	85	15	16	52
74562	5	3	1	0
635253	2	0	2	1
52838	12	7	32	28
18227	19	9	10	12
19383	1041	230	114	539
19650	156	40	48	89
58203	3	0	0	1
56045	86	38	39	66
80749	52	18	25	85
65115	1	2	31	83
18821	0	0	0	1
67087	70	25	39	233
56878	1158	369	402	1930
58237	7	3	10	32
59030	149	34	82	69
64685	6	2	2	0
71448	12	4	13	21
67877	591	199	258	219
70612	117	39	53	54
72119	261	90	26	63
71684	7	2	2	3
71146	0	0	34	43
17925	362	134	163	479
16909	3	1	42	79
223774	50	15	19	28
100216455	57	18	0	2
245174	15	8	14	12
100041953	102	35	49	53
667055	0	0	0	0
93837	207	32	53	149
104799	147	51	142	208
70891	2	2	6	42
381668	693	195	109	484
227094	304	114	64	90
59046	213	39	31	92
68038	94	40	79	228
70719	12	13	1	7
14962	1	0	0	0
68920	3	0	4	4
78257	42	17	21	16
106931	48	15	163	714
101100	58	24	35	84
668137	0	0	0	0
11994	9	5	538	1808
73242	18	7	26	105
328505	0	0	0	0
330323	44	18	33	116
330460	0	2	0	1
380660	136	49	49	42
102857	27	14	16	29
26432	480	143	105	715
21416	436	99	53	1543
64113	1	1	1	0
100233175	75	44	40	33
100859931	325	167	182	205
71640	127	621	716	535
71592	33	8	75	76
70223	323	57	95	94
74645	5	6	0	3
100233207	1	3	4	8
100043468	2	0	2	2
229672	5	1	2	16
230235	16	7	80	129
271278	0	0	0	4
381819	0	0	0	0
272465	3	1	0	5
77015	310	79	203	1068
328563	0	0	0	0
15015	7	1	1	3
76612	30	14	37	46
74075	10	4	1	2
71721	241	65	114	390
627214	19	11	32	142
240879	1	0	0	0
68507	226	96	120	420
666921	0	0	0	1
328643	3	0	43	75
229285	56	17	46	73
72792	0	0	6	11
192658	0	0	0	0
545481	0	0	0	1
620695	0	0	0	0
435528	0	0	0	1
654498	3	1	1	5
100270744	4	4	1	0
76980	8	1	56	274
320722	2	2	8	41
69784	124	28	11	76
71001	0	1	1	1
320095	3	2	0	3
668210	1	2	3	5
330440	1	1	0	0
227632	9	7	30	62
546294	100	45	0	0
66278	68	36	24	27
74685	2	1	2	0
381112	7	3	21	83
668433	0	1	1	0
72368	46	26	54	71
53906	0	0	0	0
619289	4	0	1	3
75861	0	0	0	0
72739	309	105	208	345
16563	769	136	332	661
67023	21	9	22	15
72482	596	112	237	768
13024	0	0	0	0
93842	72	16	15	44
13025	1	0	0	0
17152	19	11	5	16
98415	696	181	97	151
170725	1	1	0	2
215378	8	2	402	929
13711	0	0	0	0
14571	349	92	41	178
14594	226	80	19	142
15259	151	41	112	334
74392	408	108	231	505
74178	112	24	52	111
18795	318	85	1965	4337
16582	67	36	43	113
19730	149	60	123	326
228357	68	34	66	168
24055	24	14	27	42
100271882	60	24	0	1
224116	0	0	0	0
109254	2	0	3	1
229517	39	19	50	65
328231	0	0	3	2
435376	1	1	0	1
233056	44	13	50	57
232784	104	32	38	53
16419	172	36	16	86
13206	77	11	1	1
21844	365	105	98	386
380993	293	101	104	347
75541	3	2	1	2
382034	214	105	72	607
399568	1382	374	219	725
57738	334	116	98	78
399566	0	0	0	2
228359	77	20	61	125
229096	2108	447	463	873
12393	10	5	6	55
268739	19	11	70	164
66665	201	67	81	97
319352	3	4	10	17
69876	15	12	12	29
195522	2	2	4	7
23965	1207	286	1046	3884
23821	85	19	48	106
230603	13	8	11	35
210126	3417	816	480	2078
16854	19	5	0	1
230801	32	25	10	31
67776	73	29	19	63
230872	107	53	23	59
29811	9	5	12	8
56857	30	13	9	14
244310	87	33	423	2636
242557	136	34	87	268
69519	0	0	5	2
245877	32	12	33	113
239857	114	43	5335	14941
328417	61	17	3	30
56055	31	21	29	63
209225	375	94	36	143
59020	14	13	1	1
213272	0	0	0	2
319430	1	0	0	0
319236	6	3	3	1
207278	577	130	400	1337
71843	18	8	11	31
104245	2	0	46	143
67580	3	0	0	2
545030	5	8	3	3
73833	4	6	4	15
72667	243	88	45	131
105239	77	26	20	51
319504	61	16	998	2616
320806	380	114	157	326
102747	52	21	154	480
214345	263	79	72	366
53415	35	6	2	2
70025	140	50	110	435
235633	53	37	11	19
237211	110	24	7	15
380601	93	28	10	52
78938	362	95	76	297
54450	0	0	0	1
15275	29	19	55	218
100043188	0	0	0	0
76820	259	72	152	443
19156	98	39	138	249
26558	43	28	8	26
18174	91	28	41	102
19387	393	160	55	132
17187	430	107	72	253
211401	848	246	209	2659
20259	7	0	0	1
21869	0	0	0	0
24000	260	99	48	199
30955	0	0	0	1
64657	208	84	136	118
17687	10	8	9	13
64075	284	97	77	488
66310	167	36	21	52
18596	3	3	27	17
60440	0	0	0	5
63955	123	45	72	394
108013	98	33	697	4637
225131	2001	378	384	967
269016	52	22	1	15
12733	1	1	0	1
13169	59	24	45	63
12752	28	21	11	11
12799	3	3	2	3
12807	136	26	62	105
100043314	1	2	0	0
381836	2	0	0	0
620246	0	0	0	0
67795	70	22	30	59
13732	0	2	0	1
68952	1	4	5	15
13805	66	28	2	3
268291	158	39	189	702
13848	3	0	33	68
18717	65	44	50	122
14056	766	241	210	429
212862	51	19	67	123
74267	3	0	0	0
53605	13313	6279	6686	4792
14102	3	1	1	17
76448	14	6	5	8
54150	0	0	0	0
83885	0	0	0	0
29856	101	82	13	21
74522	848	184	336	470
14025	41	8	228	1150
14525	0	0	0	0
16427	6	2	1	3
16859	4	1	1	8
16180	46	10	119	313
12295	25	8	45	75
170935	4	4	2	7
14387	55	34	33	67
15239	44	20	46	71
66067	22	18	105	81
67768	39	9	30	44
69743	63	19	39	161
69823	428	70	228	271
70620	419	87	89	211
99470	835	175	360	1426
239667	333	106	231	1266
74201	95	23	21	32
18626	17	9	16	13
77782	487	117	66	100
16670	1	0	0	0
13681	20845	22250	11649	10304
252864	2	3	18	27
14615	367	84	40	122
21428	5	4	15	9
320995	18	5	1	22
21927	45	25	29	65
16362	58	29	5	3
80859	58	16	22	42
22271	227	120	0	6
16897	69	19	26	46
108105	48	20	45	46
14923	54	24	41	48
13909	1	0	0	0
16391	17	9	2	23
320007	7	2	51	82
381045	526	110	41	113
16159	0	0	0	1
19376	5	3	5	8
19921	126	63	37	32
17207	184	78	339	924
19662	0	1	1	4
237943	879	356	337	1037
19043	1010	220	111	416
26380	892	304	12	62
27225	253	71	181	231
69583	9	1	0	1
243547	10	4	30	141
23970	361	110	47	251
26914	546	148	175	569
19317	1970	358	667	2744
29817	14	8	4	12
237823	362	127	57	93
18505	10	4	42	273
140570	93	60	52	211
20420	4	2	35	29
19298	102	42	31	43
74682	327	108	69	203
20463	331	74	94	90
80384	53	28	2	1
12288	82	17	1084	7357
104111	79	24	43	55
26382	9	8	0	1
13482	126	18	1	41
14302	11	4	5	18
14536	1060	277	156	1122
14950	251	111	188	341
12491	2	0	1	4
68876	22	12	24	34
18440	1	2	1	2
50793	1276	374	350	402
16420	1	5	3	8
53598	8	0	16	33
13846	43	18	12	34
74048	9	7	4	12
66899	1329	267	321	729
16924	81	22	32	87
70603	90	41	5	10
71901	41	11	95	625
93759	865	311	134	186
103236	144	45	38	85
20515	956	229	140	199
72656	279	69	147	359
12005	268	87	85	255
74035	230	59	48	75
66139	0	0	0	1
80912	3764	1051	1027	1901
66606	33	13	17	14
56176	132	51	122	102
215615	77	29	45	83
14651	26	13	13	16
15203	9	1	6	4
29871	499	107	361	922
59126	248	82	43	205
68775	4	2	3	2
100434	1533	496	224	709
227723	669	305	179	686
67889	76	23	77	94
72137	99	34	37	98
192185	121	44	51	166
74088	19	6	3	9
75812	886	180	281	879
11836	87	33	44	102
110074	345	99	49	57
12805	25	8	1072	3165
240754	9	0	0	11
12962	1	0	0	1
436090	0	0	0	0
227545	19	5	3	3
208760	1	0	0	0
228852	7	4	33	137
83434	4	2	0	5
101592	787	172	162	416
545824	2	1	0	1
21420	55	17	0	0
58229	2	1	21	32
53320	0	0	3	5
17087	8	1	5	14
68988	187	67	113	85
18000	673	168	199	391
19294	303	97	21	65
19329	3	0	0	0
19335	261	53	41	92
20028	0	0	0	1
20183	7	1	6	13
20297	1	0	0	0
100294583	0	0	0	0
20452	13	2	259	380
20725	17	3	3	5
21399	528	116	118	282
26424	1125	179	0	17
16150	167	48	95	186
258236	0	0	0	0
16526	338	153	246	330
51960	191	78	145	163
56207	1003	305	111	155
56812	24	8	27	36
68095	608	166	331	527
74318	7	0	9	45
17057	0	0	0	0
17059	0	1	0	0
68818	1	2	7	3
212728	244	65	59	176
100494	18	12	30	36
668158	114	42	25	224
18506	0	0	0	1
70454	61	12	3	8
246729	0	0	0	1
71874	3	0	1	0
330171	26	11	14	66
74018	336	119	133	295
242960	1715	409	575	600
13858	319	98	192	562
78255	896	228	319	769
89867	3	0	1	6
14620	30	20	1	1
14688	587	157	193	1075
208263	123	24	42	116
227197	479	89	222	261
73172	1	2	3	5
58187	0	0	2	0
15228	0	0	0	0
12180	11	3	0	8
100040786	0	0	0	0
100040911	0	0	0	0
100042428	0	0	0	0
226922	2505	1165	1415	5113
66241	81	32	40	80
68567	25	14	46	40
23956	0	0	3	1
546648	0	0	0	0
240832	338	90	42	228
66352	99	35	50	56
72978	18	8	26	90
68734	1359	241	256	461
98752	175	57	88	45
80913	2442	387	371	894
27081	56	21	34	50
214469	443	103	153	355
14109	38	13	2	10
226442	2	0	2	0
29866	1	1	0	0
226610	53	10	83	522
545817	0	0	0	0
240753	12	11	87	432
241197	0	0	0	0
269116	412	151	294	1814
69116	475	161	229	564
72661	30	11	40	84
69372	0	0	0	0
75744	21	11	35	29
108068	3	1	0	3
107197	0	1	0	1
319266	3	7	5	5
108832	0	0	10	22
109267	8	10	5	4
320311	62	17	219	637
320492	448	89	147	378
212943	1	0	3	4
217951	2	2	2	1
227058	29	29	72	187
240261	100	29	67	199
269878	68	36	68	173
277203	1	0	0	1
331461	108	287	2151	5645
14423	990	347	354	794
14582	0	0	0	3
545474	0	1	10	28
14865	0	1	0	4
622117	543	139	0	17
629754	0	0	0	0
80287	35	16	0	5
269120	0	0	0	3
640543	15	2	2	1
52685	2	0	1	1
217430	12	11	4	3
68979	178	63	54	107
79566	37	8	6	44
171284	4	10	1	1
235542	136	36	174	630
217835	24	6	12	25
210510	2	0	2	4
268996	679	165	56	156
14069	406	155	66	83
195733	59	30	14	20
217449	188	66	83	204
17254	297	73	68	140
11951	29	26	19	12
22359	36	6	80	177
54445	16	13	2	1
237082	7	0	7	10
245450	0	0	19	25
245527	742	143	26	104
12400	400	81	76	265
319211	50	13	535	1453
320685	300	93	15	47
320563	0	1	3	0
231832	9	8	0	1
545648	0	0	0	0
75717	554	124	167	330
76507	0	0	1	0
12544	91	46	9	26
12577	2	1	1	1
77462	31	13	19	26
77627	9	7	2	18
269152	80	45	599	3804
93732	0	0	0	2
26912	17	14	3	4
21816	38	6	0	0
21425	70	31	3	32
16202	25	25	39	48
21354	3	1	5	9
11727	9	2	2	9
30954	54	57	16	22
170823	318	96	179	327
30053	0	0	0	0
27279	27	6	0	4
18483	42	16	56	166
14263	7	2	1	1
207839	15	10	5	1
16911	45	17	45	104
67653	0	0	0	0
20441	405	107	89	531
17880	2	3	1	3
69807	11	6	17	33
54483	0	0	0	2
54195	8	5	55	52
100169	156	31	40	140
17769	130	45	78	120
17150	0	0	5	7
52323	702	152	409	852
665848	0	0	0	0
629761	0	0	0	1
433287	0	0	0	0
17912	642	178	171	398
67778	185	81	164	163
56533	43	11	186	553
230674	131	35	100	313
17827	102	42	49	48
18634	290	82	118	287
21331	25	13	13	32
19279	1	0	168	708
16182	1	0	0	0
80794	16	7	1	3
20393	361	96	69	265
230903	20	14	48	58
20587	229	85	99	241
229663	1875	431	483	562
619332	0	0	0	0
100039120	0	0	0	0
19229	113	31	0	21
67569	4	4	867	2533
215708	241	76	103	440
329831	0	0	0	0
18632	42	14	40	29
12675	415	83	400	415
70086	0	0	0	0
18640	133	56	110	138
17876	2751	548	790	1290
171207	16	3	4	13
13636	5	4	1	0
69324	1	0	0	1
16818	8	3	4	9
13528	621	146	296	1080
20897	1	1	8	22
14389	65	17	315	1420
215705	52	20	38	101
223658	177	94	70	281
246221	12	12	6	4
14368	123	33	5	30
64099	5	0	1	7
59010	6	1	3	3
78733	39	29	3	14
27369	176	53	90	220
67315	0	0	0	0
100038347	24	2	7	45
66938	10	6	0	9
212448	3	0	148	338
52184	221	71	74	131
57740	21	14	54	199
70911	48	17	191	477
67872	144	29	28	47
60345	0	1	3	2
75019	0	0	0	0
106763	15	9	151	296
74914	0	0	0	0
215445	151	49	112	554
50850	186	58	141	283
53413	70	33	91	143
75429	1	0	0	0
75459	0	0	0	0
223672	0	0	0	0
242050	31	8	14	12
67647	6	2	0	1
71138	1	0	0	6
72123	0	0	0	0
17245	155	67	111	169
73692	445	142	375	831
75202	128	37	68	208
100041979	26	10	1	10
77117	168	94	15	35
71733	7	4	3	5
102442	126	31	167	427
66365	60	27	161	155
244871	90	32	107	267
353208	42	18	28	25
56460	8	13	0	0
78373	0	0	0	0
399603	3	2	1	1
195236	1	0	0	0
223970	13	3	0	4
238217	0	0	0	0
381418	0	0	0	1
692132	1	0	4	4
100033459	1	0	0	0
68048	221	70	23	53
384732	0	0	0	0
212307	161	53	246	732
233651	3	0	88	126
622629	0	0	0	0
382793	122	31	64	79
18563	66	28	26	200
23954	83	27	26	63
53417	23	11	9	16
666744	0	0	0	0
71223	0	0	0	0
76138	257	77	49	134
212892	3	0	2	1
52850	132	78	121	482
230806	49	24	8	4
69358	34	16	13	23
230971	32	12	17	56
70884	6	4	4	11
242594	22	5	3	10
242735	1	1	0	18
56698	128	32	62	62
72205	63	23	20	88
68528	0	0	0	0
329679	751	184	148	763
53871	4	3	5	1
433771	155	36	59	172
665113	133	37	1242	5127
17840	0	0	0	0
240255	432	94	304	391
243816	1	0	0	1
245607	1	0	3	8
52615	1068	224	75	216
97159	22	10	15	9
67074	453	123	294	546
235567	1355	362	387	837
230777	1	0	3	3
63857	5	1	1	2
26364	56	44	4	4
72003	22	9	29	77
67870	353	64	46	143
76478	110	26	32	61
216177	79	16	42	87
209707	1793	593	594	1656
270672	275	106	50	72
99681	0	0	0	0
193838	13	15	33	36
210762	3	4	0	0
213449	7	1	0	5
239933	0	0	0	0
238123	1379	401	534	1434
13710	13	10	0	2
238455	5	1	2	1
239319	3	1	0	1
239932	0	0	0	0
244911	0	0	0	1
18552	15	9	310	1193
72301	8	4	11	60
14009	145	37	51	103
12830	43	12	40	149
13026	60	14	56	139
17474	0	0	0	2
15353	15	9	1	7
280411	7	2	14	89
380785	9	6	49	106
27276	8	2	1	1
383075	3	1	1	5
408193	0	0	0	0
433099	1	0	0	0
433102	0	0	0	0
14184	7	6	26	61
27372	0	0	0	0
207618	68	67	1013	2695
60534	7	2	5	9
18105	26	9	3	4
66437	191	85	48	120
100416706	23	6	8	10
329581	1	1	0	0
74202	185	50	4	16
74440	881	300	289	1794
109331	603	150	271	350
116748	11	2	5	10
381229	1	1	0	0
381810	22	3	0	4
545192	2	3	5	7
623046	0	0	0	0
216154	13	8	13	25
14559	45	25	68	107
230119	37	17	16	39
634731	116	41	22	77
67426	28	13	3	12
224903	315	90	156	360
19302	92	26	131	178
22658	106	32	24	101
19769	17	7	18	56
27364	41	22	101	153
241062	394	86	267	560
67604	47	18	19	59
